"","date","Adjusted","symbol"
"2614",2022-09-29,142.027176,"AAPL"
"2615",2022-09-30,137.760773,"AAPL"
"2616",2022-10-03,141.997269,"AAPL"
"2617",2022-10-04,145.635681,"AAPL"
"2618",2022-10-05,145.934708,"AAPL"
"2619",2022-10-06,144.967804,"AAPL"
"2620",2022-10-07,139.644775,"AAPL"
"2621",2022-10-10,139.973724,"AAPL"
"2622",2022-10-11,138.5383,"AAPL"
"2623",2022-10-12,137.90033,"AAPL"
"2624",2022-10-13,142.535583,"AAPL"
"2625",2022-10-14,137.940216,"AAPL"
"2626",2022-10-17,141.957413,"AAPL"
"2627",2022-10-18,143.293152,"AAPL"
"2628",2022-10-19,143.402802,"AAPL"
"2629",2022-10-20,142.934296,"AAPL"
"2630",2022-10-21,146.801971,"AAPL"
"2631",2022-10-24,148.975021,"AAPL"
"2632",2022-10-25,151.85585,"AAPL"
"2633",2022-10-26,148.875351,"AAPL"
"2634",2022-10-27,144.339813,"AAPL"
"2635",2022-10-28,155.245056,"AAPL"
"2636",2022-10-31,152.852661,"AAPL"
"2637",2022-11-01,150.171204,"AAPL"
"2638",2022-11-02,144.569077,"AAPL"
"2639",2022-11-03,138.438629,"AAPL"
"2640",2022-11-04,138.169037,"AAPL"
"2641",2022-11-07,138.708206,"AAPL"
"2642",2022-11-08,139.287338,"AAPL"
"2643",2022-11-09,134.664383,"AAPL"
"2644",2022-11-10,146.646088,"AAPL"
"2645",2022-11-11,149.471771,"AAPL"
"2646",2022-11-14,148.05394,"AAPL"
"2647",2022-11-15,149.811249,"AAPL"
"2648",2022-11-16,148.563156,"AAPL"
"2649",2022-11-17,150.490234,"AAPL"
"2650",2022-11-18,151.059357,"AAPL"
"2651",2022-11-21,147.784348,"AAPL"
"2652",2022-11-22,149.951035,"AAPL"
"2653",2022-11-23,150.839706,"AAPL"
"2654",2022-11-25,147.884201,"AAPL"
"2655",2022-11-28,144.000137,"AAPL"
"2656",2022-11-29,140.954788,"AAPL"
"2657",2022-11-30,147.804321,"AAPL"
"2658",2022-12-01,148.083893,"AAPL"
"2659",2022-12-02,147.584656,"AAPL"
"2660",2022-12-05,146.406464,"AAPL"
"2661",2022-12-06,142.692139,"AAPL"
"2662",2022-12-07,140.725143,"AAPL"
"2663",2022-12-08,142.432526,"AAPL"
"2664",2022-12-09,141.943283,"AAPL"
"2665",2022-12-12,144.26973,"AAPL"
"2666",2022-12-13,145.24823,"AAPL"
"2667",2022-12-14,142.991684,"AAPL"
"2668",2022-12-15,136.291901,"AAPL"
"2669",2022-12-16,134.304932,"AAPL"
"2670",2022-12-19,132.168198,"AAPL"
"2671",2022-12-20,132.098312,"AAPL"
"2672",2022-12-21,135.2435,"AAPL"
"2673",2022-12-22,132.028412,"AAPL"
"2674",2022-12-23,131.658981,"AAPL"
"2675",2022-12-27,129.831772,"AAPL"
"2676",2022-12-28,125.847855,"AAPL"
"2677",2022-12-29,129.412415,"AAPL"
"2678",2022-12-30,129.731918,"AAPL"
"2679",2023-01-03,124.879326,"AAPL"
"2680",2023-01-04,126.167366,"AAPL"
"2681",2023-01-05,124.829399,"AAPL"
"2682",2023-01-06,129.422394,"AAPL"
"2683",2023-01-09,129.951584,"AAPL"
"2684",2023-01-10,130.530701,"AAPL"
"2685",2023-01-11,133.286499,"AAPL"
"2686",2023-01-12,133.206619,"AAPL"
"2687",2023-01-13,134.55455,"AAPL"
"2688",2023-01-17,135.732758,"AAPL"
"2689",2023-01-18,135.003876,"AAPL"
"2690",2023-01-19,135.063782,"AAPL"
"2691",2023-01-20,137.659805,"AAPL"
"2692",2023-01-23,140.894882,"AAPL"
"2693",2023-01-24,142.312714,"AAPL"
"2694",2023-01-25,141.643738,"AAPL"
"2695",2023-01-26,143.74054,"AAPL"
"2696",2023-01-27,145.70752,"AAPL"
"2697",2023-01-30,142.781998,"AAPL"
"2698",2023-01-31,144.070023,"AAPL"
"2699",2023-02-01,145.208282,"AAPL"
"2700",2023-02-02,150.590088,"AAPL"
"2701",2023-02-03,154.264465,"AAPL"
"2702",2023-02-06,151.498688,"AAPL"
"2703",2023-02-07,154.41423,"AAPL"
"2704",2023-02-08,151.6884,"AAPL"
"2705",2023-02-09,150.639999,"AAPL"
"2706",2012-05-11,25.088673,"MSFT"
"2707",2012-05-14,24.702198,"MSFT"
"2708",2012-05-15,24.483376,"MSFT"
"2709",2012-05-16,24.23214,"MSFT"
"2710",2012-05-17,24.086262,"MSFT"
"2711",2012-05-18,23.721561,"MSFT"
"2712",2012-05-21,24.11058,"MSFT"
"2713",2012-05-22,24.118681,"MSFT"
"2714",2012-05-23,23.591892,"MSFT"
"2715",2012-05-24,23.559475,"MSFT"
"2716",2012-05-25,23.551369,"MSFT"
"2717",2012-05-29,23.956589,"MSFT"
"2718",2012-05-30,23.778282,"MSFT"
"2719",2012-05-31,23.656731,"MSFT"
"2720",2012-06-01,23.057003,"MSFT"
"2721",2012-06-04,23.13805,"MSFT"
"2722",2012-06-05,23.105633,"MSFT"
"2723",2012-06-06,23.786402,"MSFT"
"2724",2012-06-07,23.689148,"MSFT"
"2725",2012-06-08,24.02953,"MSFT"
"2726",2012-06-11,23.421701,"MSFT"
"2727",2012-06-12,23.737772,"MSFT"
"2728",2012-06-13,23.608099,"MSFT"
"2729",2012-06-14,23.778282,"MSFT"
"2730",2012-06-15,24.329397,"MSFT"
"2731",2012-06-18,24.18351,"MSFT"
"2732",2012-06-19,24.880486,"MSFT"
"2733",2012-06-20,25.066891,"MSFT"
"2734",2012-06-21,24.426647,"MSFT"
"2735",2012-06-22,24.880486,"MSFT"
"2736",2012-06-25,24.20783,"MSFT"
"2737",2012-06-26,24.329397,"MSFT"
"2738",2012-06-27,24.450958,"MSFT"
"2739",2012-06-28,24.240238,"MSFT"
"2740",2012-06-29,24.791342,"MSFT"
"2741",2012-07-02,24.767031,"MSFT"
"2742",2012-07-03,24.929123,"MSFT"
"2743",2012-07-05,24.880486,"MSFT"
"2744",2012-07-06,24.467163,"MSFT"
"2745",2012-07-09,24.313185,"MSFT"
"2746",2012-07-10,24.10247,"MSFT"
"2747",2012-07-11,23.74588,"MSFT"
"2748",2012-07-12,23.202881,"MSFT"
"2749",2012-07-13,23.818817,"MSFT"
"2750",2012-07-16,23.859343,"MSFT"
"2751",2012-07-17,24.03764,"MSFT"
"2752",2012-07-18,24.677881,"MSFT"
"2753",2012-07-19,24.856182,"MSFT"
"2754",2012-07-20,24.410439,"MSFT"
"2755",2012-07-23,23.729671,"MSFT"
"2756",2012-07-24,23.624304,"MSFT"
"2757",2012-07-25,23.364971,"MSFT"
"2758",2012-07-26,23.632418,"MSFT"
"2759",2012-07-27,24.118681,"MSFT"
"2760",2012-07-30,24.021425,"MSFT"
"2761",2012-07-31,23.883646,"MSFT"
"2762",2012-08-01,23.835026,"MSFT"
"2763",2012-08-02,23.656731,"MSFT"
"2764",2012-08-03,24.11058,"MSFT"
"2765",2012-08-06,24.272665,"MSFT"
"2766",2012-08-07,24.523893,"MSFT"
"2767",2012-08-08,24.580627,"MSFT"
"2768",2012-08-09,24.718407,"MSFT"
"2769",2012-08-10,24.653572,"MSFT"
"2770",2012-08-13,24.629255,"MSFT"
"2771",2012-08-14,24.580309,"MSFT"
"2772",2012-08-15,24.637413,"MSFT"
"2773",2012-08-16,25.110579,"MSFT"
"2774",2012-08-17,25.208487,"MSFT"
"2775",2012-08-20,25.07795,"MSFT"
"2776",2012-08-21,25.126902,"MSFT"
"2777",2012-08-22,24.914789,"MSFT"
"2778",2012-08-23,24.686357,"MSFT"
"2779",2012-08-24,24.931107,"MSFT"
"2780",2012-08-27,25.037163,"MSFT"
"2781",2012-08-28,24.988214,"MSFT"
"2782",2012-08-29,25.004526,"MSFT"
"2783",2012-08-30,24.735308,"MSFT"
"2784",2012-08-31,25.143213,"MSFT"
"2785",2012-09-04,24.792416,"MSFT"
"2786",2012-09-05,24.792416,"MSFT"
"2787",2012-09-06,25.575592,"MSFT"
"2788",2012-09-07,25.249273,"MSFT"
"2789",2012-09-10,25.061636,"MSFT"
"2790",2012-09-11,25.118738,"MSFT"
"2791",2012-09-12,25.110579,"MSFT"
"2792",2012-09-13,25.241119,"MSFT"
"2793",2012-09-14,25.461382,"MSFT"
"2794",2012-09-17,25.461382,"MSFT"
"2795",2012-09-18,25.436905,"MSFT"
"2796",2012-09-19,25.330849,"MSFT"
"2797",2012-09-20,25.657177,"MSFT"
"2798",2012-09-21,25.445066,"MSFT"
"2799",2012-09-24,25.110579,"MSFT"
"2800",2012-09-25,24.792416,"MSFT"
"2801",2012-09-26,24.612942,"MSFT"
"2802",2012-09-27,24.604784,"MSFT"
"2803",2012-09-28,24.278458,"MSFT"
"2804",2012-10-01,24.058193,"MSFT"
"2805",2012-10-02,24.19688,"MSFT"
"2806",2012-10-03,24.360039,"MSFT"
"2807",2012-10-04,24.498722,"MSFT"
"2808",2012-10-05,24.351879,"MSFT"
"2809",2012-10-08,24.294775,"MSFT"
"2810",2012-10-09,23.886871,"MSFT"
"2811",2012-10-10,23.64213,"MSFT"
"2812",2012-10-11,23.617655,"MSFT"
"2813",2012-10-12,23.821598,"MSFT"
"2814",2012-10-15,24.074503,"MSFT"
"2815",2012-10-16,24.058193,"MSFT"
"2816",2012-10-17,24.139767,"MSFT"
"2817",2012-10-18,24.066347,"MSFT"
"2818",2012-10-19,23.364752,"MSFT"
"2819",2012-10-22,22.842634,"MSFT"
"2820",2012-10-23,22.88343,"MSFT"
"2821",2012-10-24,22.761055,"MSFT"
"2822",2012-10-25,22.744734,"MSFT"
"2823",2012-10-26,23.013958,"MSFT"
"2824",2012-10-31,23.283173,"MSFT"
"2825",2012-11-01,24.082664,"MSFT"
"2826",2012-11-02,24.066347,"MSFT"
"2827",2012-11-05,24.172401,"MSFT"
"2828",2012-11-06,24.360039,"MSFT"
"2829",2012-11-07,23.723711,"MSFT"
"2830",2012-11-08,23.503439,"MSFT"
"2831",2012-11-09,23.519756,"MSFT"
"2832",2012-11-12,23.02211,"MSFT"
"2833",2012-11-13,22.281855,"MSFT"
"2834",2012-11-14,22.076231,"MSFT"
"2835",2012-11-15,21.928177,"MSFT"
"2836",2012-11-16,21.813019,"MSFT"
"2837",2012-11-19,21.98575,"MSFT"
"2838",2012-11-20,21.969299,"MSFT"
"2839",2012-11-21,22.166704,"MSFT"
"2840",2012-11-23,22.783581,"MSFT"
"2841",2012-11-26,22.52861,"MSFT"
"2842",2012-11-27,22.273621,"MSFT"
"2843",2012-11-28,22.503935,"MSFT"
"2844",2012-11-29,22.166704,"MSFT"
"2845",2012-11-30,21.895271,"MSFT"
"2846",2012-12-03,21.739002,"MSFT"
"2847",2012-12-04,21.689644,"MSFT"
"2848",2012-12-05,21.936396,"MSFT"
"2849",2012-12-06,21.98575,"MSFT"
"2850",2012-12-07,21.763672,"MSFT"
"2851",2012-12-10,22.15848,"MSFT"
"2852",2012-12-11,22.471027,"MSFT"
"2853",2012-12-12,22.40523,"MSFT"
"2854",2012-12-13,22.298309,"MSFT"
"2855",2012-12-14,22.051548,"MSFT"
"2856",2012-12-17,22.29007,"MSFT"
"2857",2012-12-18,22.668442,"MSFT"
"2858",2012-12-19,22.462805,"MSFT"
"2859",2012-12-20,22.767132,"MSFT"
"2860",2012-12-21,22.577961,"MSFT"
"2861",2012-12-24,22.257177,"MSFT"
"2862",2012-12-26,22.092669,"MSFT"
"2863",2012-12-27,22.174925,"MSFT"
"2864",2012-12-28,21.837696,"MSFT"
"2865",2012-12-31,21.969299,"MSFT"
"2866",2013-01-02,22.717785,"MSFT"
"2867",2013-01-03,22.413454,"MSFT"
"2868",2013-01-04,21.993973,"MSFT"
"2869",2013-01-07,21.952847,"MSFT"
"2870",2013-01-08,21.837696,"MSFT"
"2871",2013-01-09,21.961067,"MSFT"
"2872",2013-01-10,21.763672,"MSFT"
"2873",2013-01-11,22.068005,"MSFT"
"2874",2013-01-14,22.117348,"MSFT"
"2875",2013-01-15,22.38055,"MSFT"
"2876",2013-01-16,22.240723,"MSFT"
"2877",2013-01-17,22.413454,"MSFT"
"2878",2013-01-18,22.413454,"MSFT"
"2879",2013-01-22,22.331203,"MSFT"
"2880",2013-01-23,22.709551,"MSFT"
"2881",2013-01-24,22.726009,"MSFT"
"2882",2013-01-25,22.931635,"MSFT"
"2883",2013-01-28,22.956316,"MSFT"
"2884",2013-01-29,23.038567,"MSFT"
"2885",2013-01-30,22.90696,"MSFT"
"2886",2013-01-31,22.577961,"MSFT"
"2887",2013-02-01,22.972761,"MSFT"
"2888",2013-02-04,22.569727,"MSFT"
"2889",2013-02-05,22.619083,"MSFT"
"2890",2013-02-06,22.48748,"MSFT"
"2891",2013-02-07,22.438131,"MSFT"
"2892",2013-02-08,22.660206,"MSFT"
"2893",2013-02-11,22.915182,"MSFT"
"2894",2013-02-12,22.931635,"MSFT"
"2895",2013-02-13,23.055012,"MSFT"
"2896",2013-02-14,23.063236,"MSFT"
"2897",2013-02-15,23.038567,"MSFT"
"2898",2013-02-19,23.262478,"MSFT"
"2899",2013-02-20,23.113199,"MSFT"
"2900",2013-02-21,22.798061,"MSFT"
"2901",2013-02-22,23.021978,"MSFT"
"2902",2013-02-25,22.698542,"MSFT"
"2903",2013-02-26,22.698542,"MSFT"
"2904",2013-02-27,23.063442,"MSFT"
"2905",2013-02-28,23.055145,"MSFT"
"2906",2013-03-01,23.179552,"MSFT"
"2907",2013-03-04,23.345411,"MSFT"
"2908",2013-03-05,23.511278,"MSFT"
"2909",2013-03-06,23.295649,"MSFT"
"2910",2013-03-07,23.337124,"MSFT"
"2911",2013-03-08,23.221016,"MSFT"
"2912",2013-03-11,23.113199,"MSFT"
"2913",2013-03-12,23.146376,"MSFT"
"2914",2013-03-13,23.154673,"MSFT"
"2915",2013-03-14,23.337124,"MSFT"
"2916",2013-03-15,23.254185,"MSFT"
"2917",2013-03-18,23.303953,"MSFT"
"2918",2013-03-19,23.370295,"MSFT"
"2919",2013-03-20,23.486397,"MSFT"
"2920",2013-03-21,23.312239,"MSFT"
"2921",2013-03-22,23.428347,"MSFT"
"2922",2013-03-25,23.353701,"MSFT"
"2923",2013-03-26,23.353701,"MSFT"
"2924",2013-03-27,23.527868,"MSFT"
"2925",2013-03-28,23.726898,"MSFT"
"2926",2013-04-01,23.726898,"MSFT"
"2927",2013-04-02,23.88447,"MSFT"
"2928",2013-04-03,23.685438,"MSFT"
"2929",2013-04-04,23.718605,"MSFT"
"2930",2013-04-05,23.801546,"MSFT"
"2931",2013-04-08,23.710321,"MSFT"
"2932",2013-04-09,24.556219,"MSFT"
"2933",2013-04-10,25.111864,"MSFT"
"2934",2013-04-11,24.000574,"MSFT"
"2935",2013-04-12,23.876173,"MSFT"
"2936",2013-04-15,23.793249,"MSFT"
"2937",2013-04-16,24.025454,"MSFT"
"2938",2013-04-17,23.909349,"MSFT"
"2939",2013-04-18,23.876173,"MSFT"
"2940",2013-04-19,24.688911,"MSFT"
"2941",2013-04-22,25.567995,"MSFT"
"2942",2013-04-23,25.377253,"MSFT"
"2943",2013-04-24,26.339262,"MSFT"
"2944",2013-04-25,26.488544,"MSFT"
"2945",2013-04-26,26.364147,"MSFT"
"2946",2013-04-29,27.044184,"MSFT"
"2947",2013-04-30,27.450556,"MSFT"
"2948",2013-05-01,27.135414,"MSFT"
"2949",2013-05-02,27.500319,"MSFT"
"2950",2013-05-03,27.774004,"MSFT"
"2951",2013-05-06,27.98962,"MSFT"
"2952",2013-05-07,27.624714,"MSFT"
"2953",2013-05-08,27.359329,"MSFT"
"2954",2013-05-09,27.085657,"MSFT"
"2955",2013-05-10,27.110533,"MSFT"
"2956",2013-05-13,27.392504,"MSFT"
"2957",2013-05-14,28.002157,"MSFT"
"2958",2013-05-15,28.269402,"MSFT"
"2959",2013-05-16,28.461483,"MSFT"
"2960",2013-05-17,29.121239,"MSFT"
"2961",2013-05-20,29.296612,"MSFT"
"2962",2013-05-21,29.104538,"MSFT"
"2963",2013-05-22,28.904099,"MSFT"
"2964",2013-05-23,28.519945,"MSFT"
"2965",2013-05-24,28.620161,"MSFT"
"2966",2013-05-28,29.24651,"MSFT"
"2967",2013-05-29,29.129585,"MSFT"
"2968",2013-05-30,29.25486,"MSFT"
"2969",2013-05-31,29.146294,"MSFT"
"2970",2013-06-03,29.722536,"MSFT"
"2971",2013-06-04,29.221458,"MSFT"
"2972",2013-06-05,29.046078,"MSFT"
"2973",2013-06-06,29.1964,"MSFT"
"2974",2013-06-07,29.789345,"MSFT"
"2975",2013-06-10,29.622324,"MSFT"
"2976",2013-06-11,29.09618,"MSFT"
"2977",2013-06-12,29.229803,"MSFT"
"2978",2013-06-13,28.99597,"MSFT"
"2979",2013-06-14,28.728716,"MSFT"
"2980",2013-06-17,29.229803,"MSFT"
"2981",2013-06-18,29.213106,"MSFT"
"2982",2013-06-19,28.887405,"MSFT"
"2983",2013-06-20,27.96874,"MSFT"
"2984",2013-06-21,27.785023,"MSFT"
"2985",2013-06-24,28.160828,"MSFT"
"2986",2013-06-25,28.11907,"MSFT"
"2987",2013-06-26,28.686962,"MSFT"
"2988",2013-06-27,28.912457,"MSFT"
"2989",2013-06-28,28.845636,"MSFT"
"2990",2013-07-01,28.695307,"MSFT"
"2991",2013-07-02,28.344566,"MSFT"
"2992",2013-07-03,28.403028,"MSFT"
"2993",2013-07-05,28.570044,"MSFT"
"2994",2013-07-08,28.670263,"MSFT"
"2995",2013-07-09,28.686962,"MSFT"
"2996",2013-07-10,28.979263,"MSFT"
"2997",2013-07-11,29.806044,"MSFT"
"2998",2013-07-12,29.789345,"MSFT"
"2999",2013-07-15,30.206902,"MSFT"
"3000",2013-07-16,30.290422,"MSFT"
"3001",2013-07-17,29.847801,"MSFT"
"3002",2013-07-18,29.597267,"MSFT"
"3003",2013-07-19,26.223316,"MSFT"
"3004",2013-07-22,26.732748,"MSFT"
"3005",2013-07-23,26.574066,"MSFT"
"3006",2013-07-24,26.690985,"MSFT"
"3007",2013-07-25,26.214964,"MSFT"
"3008",2013-07-26,26.407045,"MSFT"
"3009",2013-07-29,26.340233,"MSFT"
"3010",2013-07-30,26.599125,"MSFT"
"3011",2013-07-31,26.590776,"MSFT"
"3012",2013-08-01,26.448797,"MSFT"
"3013",2013-08-02,26.632532,"MSFT"
"3014",2013-08-05,26.473852,"MSFT"
"3015",2013-08-06,26.373636,"MSFT"
"3016",2013-08-07,26.774504,"MSFT"
"3017",2013-08-08,27.467672,"MSFT"
"3018",2013-08-09,27.30899,"MSFT"
"3019",2013-08-12,27.450968,"MSFT"
"3020",2013-08-13,27.106148,"MSFT"
"3021",2013-08-14,27.207069,"MSFT"
"3022",2013-08-15,26.736103,"MSFT"
"3023",2013-08-16,26.744507,"MSFT"
"3024",2013-08-19,26.399689,"MSFT"
"3025",2013-08-20,26.593128,"MSFT"
"3026",2013-08-21,26.584709,"MSFT"
"3027",2013-08-22,27.2407,"MSFT"
"3028",2013-08-23,29.225521,"MSFT"
"3029",2013-08-26,28.720901,"MSFT"
"3030",2013-08-27,27.972406,"MSFT"
"3031",2013-08-28,27.770552,"MSFT"
"3032",2013-08-29,28.216295,"MSFT"
"3033",2013-08-30,28.090145,"MSFT"
"3034",2013-09-03,26.811789,"MSFT"
"3035",2013-09-04,26.239899,"MSFT"
"3036",2013-09-05,26.26512,"MSFT"
"3037",2013-09-06,26.197838,"MSFT"
"3038",2013-09-09,26.62676,"MSFT"
"3039",2013-09-10,27.2407,"MSFT"
"3040",2013-09-11,27.535065,"MSFT"
"3041",2013-09-12,27.493013,"MSFT"
"3042",2013-09-13,27.778961,"MSFT"
"3043",2013-09-16,27.585541,"MSFT"
"3044",2013-09-17,27.694864,"MSFT"
"3045",2013-09-18,28.022858,"MSFT"
"3046",2013-09-19,28.291981,"MSFT"
"3047",2013-09-20,27.577116,"MSFT"
"3048",2013-09-23,27.535065,"MSFT"
"3049",2013-09-24,27.291178,"MSFT"
"3050",2013-09-25,27.341629,"MSFT"
"3051",2013-09-26,27.560297,"MSFT"
"3052",2013-09-27,27.98081,"MSFT"
"3053",2013-09-30,27.989222,"MSFT"
"3054",2013-10-01,28.241526,"MSFT"
"3055",2013-10-02,28.527468,"MSFT"
"3056",2013-10-03,28.477015,"MSFT"
"3057",2013-10-04,28.493824,"MSFT"
"3058",2013-10-07,28.006039,"MSFT"
"3059",2013-10-08,27.762144,"MSFT"
"3060",2013-10-09,27.812603,"MSFT"
"3061",2013-10-10,28.39291,"MSFT"
"3062",2013-10-11,28.704092,"MSFT"
"3063",2013-10-14,28.973215,"MSFT"
"3064",2013-10-15,29.006859,"MSFT"
"3065",2013-10-16,29.133005,"MSFT"
"3066",2013-10-17,29.36849,"MSFT"
"3067",2013-10-18,29.402132,"MSFT"
"3068",2013-10-21,29.427364,"MSFT"
"3069",2013-10-22,29.082558,"MSFT"
"3070",2013-10-23,28.39291,"MSFT"
"3071",2013-10-24,28.359264,"MSFT"
"3072",2013-10-25,30.049725,"MSFT"
"3073",2013-10-28,29.915155,"MSFT"
"3074",2013-10-29,29.873106,"MSFT"
"3075",2013-10-30,29.889933,"MSFT"
"3076",2013-10-31,29.780594,"MSFT"
"3077",2013-11-01,29.88151,"MSFT"
"3078",2013-11-04,30.226339,"MSFT"
"3079",2013-11-05,30.815048,"MSFT"
"3080",2013-11-06,32.110229,"MSFT"
"3081",2013-11-07,31.53834,"MSFT"
"3082",2013-11-08,31.773829,"MSFT"
"3083",2013-11-11,31.614021,"MSFT"
"3084",2013-11-12,31.420586,"MSFT"
"3085",2013-11-13,32.093407,"MSFT"
"3086",2013-11-14,31.975664,"MSFT"
"3087",2013-11-15,31.82428,"MSFT"
"3088",2013-11-18,31.286032,"MSFT"
"3089",2013-11-19,31.133488,"MSFT"
"3090",2013-11-20,31.421621,"MSFT"
"3091",2013-11-21,31.692778,"MSFT"
"3092",2013-11-22,31.836821,"MSFT"
"3093",2013-11-25,31.896147,"MSFT"
"3094",2013-11-26,31.650412,"MSFT"
"3095",2013-11-27,31.862253,"MSFT"
"3096",2013-11-29,32.31139,"MSFT"
"3097",2013-12-02,32.582546,"MSFT"
"3098",2013-12-03,32.463917,"MSFT"
"3099",2013-12-04,32.997776,"MSFT"
"3100",2013-12-05,32.201221,"MSFT"
"3101",2013-12-06,32.506287,"MSFT"
"3102",2013-12-09,32.802868,"MSFT"
"3103",2013-12-10,32.294434,"MSFT"
"3104",2013-12-11,31.870735,"MSFT"
"3105",2013-12-12,31.540239,"MSFT"
"3106",2013-12-13,31.091125,"MSFT"
"3107",2013-12-16,31.260599,"MSFT"
"3108",2013-12-17,30.947071,"MSFT"
"3109",2013-12-18,30.997908,"MSFT"
"3110",2013-12-19,30.718269,"MSFT"
"3111",2013-12-20,31.184334,"MSFT"
"3112",2013-12-23,31.031801,"MSFT"
"3113",2013-12-24,31.421621,"MSFT"
"3114",2013-12-26,31.726667,"MSFT"
"3115",2013-12-27,31.599567,"MSFT"
"3116",2013-12-30,31.599567,"MSFT"
"3117",2013-12-31,31.701246,"MSFT"
"3118",2014-01-02,31.489389,"MSFT"
"3119",2014-01-03,31.27755,"MSFT"
"3120",2014-01-06,30.616575,"MSFT"
"3121",2014-01-07,30.853859,"MSFT"
"3122",2014-01-08,30.303036,"MSFT"
"3123",2014-01-09,30.10813,"MSFT"
"3124",2014-01-10,30.54031,"MSFT"
"3125",2014-01-13,29.642071,"MSFT"
"3126",2014-01-14,30.319984,"MSFT"
"3127",2014-01-15,31.150429,"MSFT"
"3128",2014-01-16,31.260599,"MSFT"
"3129",2014-01-17,30.828423,"MSFT"
"3130",2014-01-21,30.650471,"MSFT"
"3131",2014-01-22,30.447094,"MSFT"
"3132",2014-01-23,30.557262,"MSFT"
"3133",2014-01-24,31.192816,"MSFT"
"3134",2014-01-27,30.531841,"MSFT"
"3135",2014-01-28,30.735228,"MSFT"
"3136",2014-01-29,31.065714,"MSFT"
"3137",2014-01-30,31.235184,"MSFT"
"3138",2014-01-31,32.065632,"MSFT"
"3139",2014-02-03,30.913164,"MSFT"
"3140",2014-02-04,30.803005,"MSFT"
"3141",2014-02-05,30.353882,"MSFT"
"3142",2014-02-06,30.658947,"MSFT"
"3143",2014-02-07,30.980968,"MSFT"
"3144",2014-02-10,31.184334,"MSFT"
"3145",2014-02-11,31.497877,"MSFT"
"3146",2014-02-12,31.752089,"MSFT"
"3147",2014-02-13,31.870735,"MSFT"
"3148",2014-02-14,31.879208,"MSFT"
"3149",2014-02-18,31.947508,"MSFT"
"3150",2014-02-19,32.024345,"MSFT"
"3151",2014-02-20,32.229244,"MSFT"
"3152",2014-02-21,32.425613,"MSFT"
"3153",2014-02-24,32.178017,"MSFT"
"3154",2014-02-25,32.049961,"MSFT"
"3155",2014-02-26,31.990189,"MSFT"
"3156",2014-02-27,32.323166,"MSFT"
"3157",2014-02-28,32.707359,"MSFT"
"3158",2014-03-03,32.254848,"MSFT"
"3159",2014-03-04,32.792713,"MSFT"
"3160",2014-03-05,32.536602,"MSFT"
"3161",2014-03-06,32.570755,"MSFT"
"3162",2014-03-07,32.357307,"MSFT"
"3163",2014-03-10,32.289005,"MSFT"
"3164",2014-03-11,32.459763,"MSFT"
"3165",2014-03-12,32.673191,"MSFT"
"3166",2014-03-13,32.348778,"MSFT"
"3167",2014-03-14,32.18655,"MSFT"
"3168",2014-03-17,32.485367,"MSFT"
"3169",2014-03-18,33.765995,"MSFT"
"3170",2014-03-19,33.526955,"MSFT"
"3171",2014-03-20,34.431938,"MSFT"
"3172",2014-03-21,34.286789,"MSFT"
"3173",2014-03-24,34.577068,"MSFT"
"3174",2014-03-25,34.440472,"MSFT"
"3175",2014-03-26,33.970913,"MSFT"
"3176",2014-03-27,33.603786,"MSFT"
"3177",2014-03-28,34.406326,"MSFT"
"3178",2014-03-31,34.995415,"MSFT"
"3179",2014-04-01,35.362526,"MSFT"
"3180",2014-04-02,35.302761,"MSFT"
"3181",2014-04-03,35.012489,"MSFT"
"3182",2014-04-04,34.039207,"MSFT"
"3183",2014-04-07,33.979439,"MSFT"
"3184",2014-04-08,33.996529,"MSFT"
"3185",2014-04-09,34.551453,"MSFT"
"3186",2014-04-10,33.603786,"MSFT"
"3187",2014-04-11,33.475739,"MSFT"
"3188",2014-04-14,33.450108,"MSFT"
"3189",2014-04-15,33.936756,"MSFT"
"3190",2014-04-16,34.491684,"MSFT"
"3191",2014-04-17,34.158726,"MSFT"
"3192",2014-04-21,34.098965,"MSFT"
"3193",2014-04-22,34.141663,"MSFT"
"3194",2014-04-23,33.885521,"MSFT"
"3195",2014-04-24,34.03067,"MSFT"
"3196",2014-04-25,34.073353,"MSFT"
"3197",2014-04-28,34.892963,"MSFT"
"3198",2014-04-29,34.585602,"MSFT"
"3199",2014-04-30,34.491684,"MSFT"
"3200",2014-05-01,34.150192,"MSFT"
"3201",2014-05-02,33.885521,"MSFT"
"3202",2014-05-05,33.663551,"MSFT"
"3203",2014-05-06,33.34766,"MSFT"
"3204",2014-05-07,33.655022,"MSFT"
"3205",2014-05-08,33.84285,"MSFT"
"3206",2014-05-09,33.757477,"MSFT"
"3207",2014-05-12,34.124577,"MSFT"
"3208",2014-05-13,34.752216,"MSFT"
"3209",2014-05-14,34.597469,"MSFT"
"3210",2014-05-15,34.04718,"MSFT"
"3211",2014-05-16,34.244953,"MSFT"
"3212",2014-05-19,34.17617,"MSFT"
"3213",2014-05-20,34.115986,"MSFT"
"3214",2014-05-21,34.692039,"MSFT"
"3215",2014-05-22,34.477093,"MSFT"
"3216",2014-05-23,34.494282,"MSFT"
"3217",2014-05-27,34.55447,"MSFT"
"3218",2014-05-28,34.399708,"MSFT"
"3219",2014-05-29,34.683437,"MSFT"
"3220",2014-05-30,35.199303,"MSFT"
"3221",2014-06-02,35.070332,"MSFT"
